a,b,c,d,expected
909cd9d3,c6f1f4a0,0d073f49,abd5c377,c6f1f4a0
a7fe5531,3834c5db,9ceeba90,a6e1c3e5,3834c5db
c3e45922,b4719910,08193e22,a63ec4de,c3e45922
1df64ed7,d090f78a,d83774e5,485e834c,d8377607
e3936d4a,ab065910,d5a011a2,f2397901,f2397901
b3c56bb3,79c66da4,ade4087f,33ec3faf,79c66da4
c751ec10,e8b64bc8,ad32d55f,e41c0735,e8b699cc
46c5527b,c96d261f,26539b93,1543b864,c966fb8b
4aa3a614,32ade458,d21aa990,13a0f8c3,d21aa849
5b45e9f2,c8f55ea1,a35f3c5c,be151524,5b45e9f2
2294f60e,4fe99c62,692917da,dbaff375,692917da
642cd1d3,fe8a9cb0,6954a589,c71a4e82,fe8a9cb0
d4e99a9f,0ea10e6a,36de96f6,117e565b,d4e99a9f
206c5c37,fa23694f,109e9c5d,28d91625,fa23694f
189b8d49,15c6c813,15db2143,fc92a7c1,fc92a7c1
c6a652ce,c7306deb,4af817f0,67281bdf,67281bdf
48cb5c28,e628c090,0fe4b511,7402183b,7402183b
b6fd72cb,5b495aee,0742b3db,dd63a07c,dd570acd
1246f83c,f743facc,0d784e39,0f7c10e5,f743facc
37727184,7f7e7467,200f714f,3d60dc6d,7f7e7467
698aa695,2e12b698,09da35f5,d0465cde,698aa695
9c2427e7,a0397668,e6e19e84,7fe97cb9,7fc00000
dcdea000,604f1d40,3014d37a,c997645c,604d6000
5a7edd94,b891c52f,59fe4d65,240c48bf,5abf0223
2b9d9fee,fdf29f51,151a8e2f,8bb0d0f3,fdf29f51
c1a9ed92,fe719ac9,4bcaebbc,be46116b,fe719ac9
7181a789,e6f66686,23e4ebcb,9a58b0dc,7181a785
0c21b6bd,95a3fa90,3fee1965,dd153c17,dd153c17
593cf3af,23d78188,5f574c8b,9a0fa0d2,5f57585a
56efcb13,3e58b045,84cab065,b5e99c45,56efcb13
3f17fe3d,4053fe81,a184d93c,d7ca1f8e,d7ca1f8e
2971a831,800d6721,33ee95af,0811c344,33ee95b7
5d9db1c2,1030ba21,b5507315,9522b6b3,5d9db1c2
a44f3f1e,5ceba6e0,bf3dc9ad,a0f8797e,5ceba6e0
8690160c,bb193520,0e124f4a,7bdcf954,7bdcf954
827395a6,773cdb0d,7673c1fb,a12038b8,7779cb8c
1ae956c9,d0181624,ed692f08,37b53f56,ed692f08
4e2f40a8,a5243429,63e45601,632c3eed,641d3abc
2e987dd0,7136392b,084d7f99,febd2326,febd2326
93ac50e0,6b013041,95510261,443d1825,6b013041
065dcb55,ff4f0583,c9509b48,cf71e87e,ff4f0583
97c6d42e,69d59206,a76678a2,8b04dcd3,69d59206
9beb81aa,a45b7c29,076be091,d9af3310,d9af3310
f95ea976,d76089a4,96b6a1b7,386d4134,f95ea976
bc0756b6,f34a359b,34f2a730,0c288e7e,f34a359b
e61880e2,4d2ec963,4148ac31,9e351129,e61880e2
82fe114b,8104dfa9,44681c56,c0b119ee,4466ba22
58f1c05d,f501949d,f9f510f4,5ef647d5,f9f551be
7514fe1a,2bce1166,2bb914c4,04e9d7ed,7514fe1a
546c5f02,1a4b073c,843dde32,a998690e,546c5f02
bb48da5c,d6935ce8,5ed64051,46d3d891,5ed63fbe
fb7a7b60,54525796,a3efd6b9,25228754,fb7a7b60
e997975a,14a22ef4,148c57a9,e1c98546,e9979824
515b87cc,0e6743c3,f2db1d84,2b374abf,f2db1d84
ac306bea,c975b1bd,3080959e,2e1d3335,c975b1bd
0f4d6413,bebe9a1b,9ef801ef,15a06a2c,bebe9a1b
f52421f8,068f17bb,91188754,2845e35a,f52421f8
773efe1c,7e6c84e0,50ff65e9,6dfec162,7e6c87dc
80792460,e7ecce28,0dbd9db4,16690b8f,e7ecce28
79c6da58,1410c1ec,7ceb1b6f,488bf699,7cee36d8
5c5c6734,92ef92fa,50cfb35f,ac1b1bf9,5c5c6736
0be6f38e,53ee1de9,a6579b92,57c59025,57c67e43
1880b245,9a178261,86c51525,f4b7764f,f4b7764f
da8c6b63,79a5cb75,e60cfda3,fe7bec98,fe7b99b2
ae6d3d41,5920977b,6a726895,4d260904,6a726895
81328416,012f249e,e2d99d57,5b8b9bad,e2d99b29
3d1bc7da,ccc146d5,abe3d118,c31750ba,ccc146e8
2a64109b,b5d39e7a,4e1ce7c6,8853ef89,4e1ce7c6
20658a16,f1010482,8624660b,aafecc07,f1010482
8326d05f,11e16a3f,6a89c72b,96027e65,6a89c72b
5fcf43d9,e0e70b1e,7097c288,d5cd4f0d,7097c288
7772b6d3,7517877e,1313b7f0,9c186c9f,777c2f4b
4da49b86,e10bf331,5f7d0897,8d1f3746,e0f8454f
987018a8,1d61d299,6b84977c,263dc152,6b84977c
678bae50,fa7d2d0c,f7cf1456,52935ffe,fa81d2d7
c69c46c1,76c0ee0c,40776cd0,20a4b609,76c0ee0c
b9435d25,0cfc32df,03469d7a,00c80ec0,b9435d25
f4a82edd,5f1169c0,e2eb3b13,b7c849a5,f4a82edd
976d1076,08a517d6,75f96879,2d95a4e9,75f96879
a3fa95e0,313218cb,a0bb2e3a,fb3a96e6,fb3a96e6
8c239a4b,65ea2fbf,fe1df420,7588c7c8,fe1df3dc
83252447,8e7c9fcf,a7de7530,241e85da,a7dd3824
b3ee8e51,cefae70d,74397183,a3fd03a0,74397183
14c011a7,be511844,968b2b74,22466022,be511844
655aa462,12e149aa,44d1a1b9,e5734cba,e3c542c0
20bbc4a3,1f4bfbea,1bccd69d,20fd4870,21695fe3
d120aee0,240f57bd,47c10652,527950de,5251252c
c16c55ff,066c1294,7054efb1,04258a2e,7054efb1
197e8aba,f9e7992f,ab6dfddd,5233f166,f9e7992f
be4f0f04,0924d01a,c675df3a,9761ba04,c675e009
0f817870,c1ce6680,eb9e5a4d,d1e455b9,eb9e5a4d
1141d352,0d95c474,158972fc,35935f19,35935f19
2b029fe7,a43f8318,04c83a1e,6c58edea,6c58edea
e26466b1,4817223c,95f80378,96402d7e,e26466b1
db8032a4,8bed1bc1,11a811b6,0d93ec15,db8032a4
adeb6e8d,119abb10,acb94a66,ce1a6172,ce1a6172
77504930,a3cea5a2,0d461069,c6c7a609,77504930
18688b05,7fbc3b53,ecedf7e5,d021754a,7fc00000
ef352520,47d2076a,f6f939e4,db483297,f6f93b4e
3ec4e732,1f9ee27c,0526c0b8,42f9a339,42fa6820
0c0dbe3f,b9bbca83,36c67dd6,c9d444ad,c9d444ad
550b6764,a8c028aa,d678c27b,e5d5cd3f,e5d5cd3f
4e00c965,ecec31b7,be276414,7bb8afdc,7bb8afdc
4399a983,4a649a10,8edcd724,3b04278a,4a649edd
96008d45,50997d1f,e18ee825,99995cb5,e18ee825
cbf3e34c,99e1578a,8b3c37a5,a4c7068a,cbf3e34c
98906a07,22dd2b13,37ba3585,b8b480ae,b885f34d
22ae022f,98f835eb,1ff9df40,d7a5fcfe,d7a5fcfe
11e44887,506941d6,f50926d5,97c021d8,f50926d5
57ead79b,b0eb84f4,e60feefd,1b27ee60,e60feefd
165e39bc,55556acf,fa4893da,c919b47d,fa4893da
8ec33855,58d00b65,6969d233,8927ed57,6969d233
fefe174d,50299823,3a4da3d3,1383ac54,fefe174d
badd3e0c,f1c68770,0796d67e,5647a452,f1c68770
a0bc7f9a,24dba1e5,d98acfe6,2884e3f9,d98acfe6
616e347e,e1823796,38cc1679,bb5d3015,dfb1d570
790f2f35,0d865c2b,93293a53,b0c59ce7,790f2f35
8163ce1e,67554e02,bb34241e,00648bd6,67554e02
68be7741,20c4fbef,5b7669d8,ad77f30b,68be7741
67eabe2d,486d4011,720dbed1,3d8431ec,720dbed8
efd0c28f,d1fa20ca,d8dea60b,3709f987,efd0c28f
01416bb4,dca98463,f2abafab,3c387234,f2abafab
f1ba0fd0,16be8fcf,e8e9e110,eac676d2,f1ba1324
bd2a0ebf,9bc01562,5fce8dc8,a8cd62d3,5fce8dc8
83322cd6,0d3bbd0f,810569b5,0a27ae26,0d3e5bbc
93e8a8fa,a3ac072b,54c5f5e5,0b31a74e,54c5f5e5
66a7d780,7531782f,54bef11f,a5f22b3d,7531782f
d902a02b,ef4bcfab,7c7bd2f4,ea8b1851,7c7bd2f4
b6d03a21,8add3215,d4a4ad31,f9d6882b,f9d6882b
21744ffb,ce9239a4,271bf4d7,fcce16fe,fcce16fe
20cbf553,da2f5679,57abb695,624be4b8,624be40e
52035d71,d0c8278b,7d993504,1b53c66e,7d993504
f99d3a62,8940d896,fc38bca7,9a47041e,fc3da67a
fd1d4d96,8b1cd28d,21bfe868,ac7b8db8,fd1d4d96
e13114a3,a0b63e4a,9edd80b6,aef8d637,e13114a3
1de04a5b,e69c7c0f,b1a1a737,7b3fc9b9,7b3fc9b9
d1d8f86a,717c131a,eb816dbc,4d748067,717c02ec
238c90a7,68774046,37f37f46,4adb8838,68774046
61fb3128,01458d4a,982d14d0,0f307af9,61fb3128
def7844c,c8aaf844,a5e53cb4,6bed5bcd,6bed5bcd
0561d23a,bb64df1e,4a861120,75b75502,75b75502
28793b28,2dbe035e,17be68d8,ab022209,2dba1175
c087840d,aeec2845,4d194155,6ad78697,6ad78697
99856c5a,1c623002,6112b4e2,53f7e90b,6112b4e2
0fb92419,f54e7011,8258c8b1,8cb87560,f54e7011
ce045d8a,0a5c77b1,c99f031e,389f3a98,ce04ad0c
1fa9a2ed,2673eae8,69e2b73d,5f5d1d13,69e2b744
98d483e9,ade4f0ae,6408d2cf,fdf990aa,fdf990aa
9065090b,6c94e1d9,c5fa9e5a,5ad1bde6,6c94e1d9
298da71d,da72db13,92d89a65,a2b51211,da72db13
6c1cdc75,5167588d,5bfa157c,ffcb3e56,7fc00000
6065fdaa,85cd1cd1,2f4b92a8,fabeaf8d,fabeaf8d
1e359192,953dde31,793c09cd,34c9a29e,793c09cd
682d565b,530dfa37,2d958c03,109bc7db,682d565b
e5986694,3e2a7359,c35fd1ff,da2af19c,e5986695
23ef437f,4065a239,cdb0c73d,b91bc9f3,cdb0c73d
18e5e2a0,0f328165,7fee1d27,768868dd,7fc00000
5ffcef4c,0cb54592,ce7d0b99,a64c37ce,5ffcef4c
58b69c21,b496d959,923482ab,bab9216e,58b69c21
84f1c8ac,cce5803d,e0e1e47d,b03c98f5,e0e1e47d
e66c7c84,afd5057d,b30a5037,b050a957,e66c7c84
b7babdc5,483e19fe,728dda4d,e725f2b9,728dda4c
5ff8371c,c94d8072,ba5547f2,9b7451fd,5ff8371c
c555661e,2fe18b52,bd3edcc4,bc91107d,c5556725
81998d1d,e5d45947,464b4035,6ffb7bf5,6ffb7be8
7800d042,6c088162,fd1c88e0,933a89f1,fd1c68ac
d8c4a0a2,368f4163,9b5c6721,10c937af,d8c4a0a2
a050ae00,04438f5c,91c75f42,f623417c,f623417c
e4ccd8fe,36b2becf,a74d8872,6bab4fe2,6bab4caf
93a9a1fd,3f252dfe,33e5d825,7e5abad5,7e5abad5
08921ae0,8af386d5,02ed7498,19c48871,19c48871
ff993d21,e5bb671b,d060b715,5b79133b,7fc00000
28564fdd,066ab402,699f21ea,6aeb2529,6b0976d2
56149923,051898d1,e36ebda0,d50508db,e36ebda0
02e2540a,f0b7d222,94ea7506,6526206c,f0b7d221
6e31f72c,fbf1dfc2,0a738cfd,aa53f4a4,fbf1dfc2
3ff4fa4d,e20e20f9,77ad22f8,5f2fc6bd,77ad22f8
92579670,2ee0a55c,f813b316,848d91f0,f813b316
7578f6d3,5e89d3fe,a58dffd9,688e3266,7578f6d3
6e9b7782,45b1e1ed,9ba3596e,c5d7845c,6e9b7782
8b9ebc54,1cf4142c,97457704,f402bcea,f402bcea
fafec313,4c739a55,8f054821,abaf6af1,fafec313
38b4a864,ec8b5834,ff8ac384,00b3b703,7fc00000
fde570ad,474f310c,d6f06c6e,72a75736,fde570aa
cd411418,f27d9030,88db6710,324d15de,f27d9030
333d3875,1b91ff45,4dc7adfb,5dc83c60,5dc83c60
28c0b418,a8df3370,a2005116,0d1ad434,a7741ad4
360b6c9c,aba5dd45,135367bf,7a3bceb0,7a3bceb0
67b0152d,87519e47,b0864cbb,36270ee2,67b0152d
60aab87f,3e5412cf,6721e92a,3240a078,6721ee80
b4733f38,2ebf1746,a61f78e8,a5a27c19,b4732755
e4b71ea1,6cd5f8dc,0c33e42d,371d28a5,6cd5f825
d4459bb4,0cfb7d83,f8fd8bb8,fe479eaf,fe47be60
df2d5a52,0243d466,b8a28a4e,2f8c9cda,df2d5a52
81a9f363,62301845,f190c935,b2a905e7,f190c935
8f69ce2c,fea116b0,1cf5f89d,d6f9942c,fea116b0
95bcec04,9b9414dc,6ed78bf5,07d279a2,6ed78bf5
cbd5f5d1,c9710a7a,aa3236ee,43302903,cbdd7dcd
03be6991,8d155102,dd3b7b20,0097c5d6,dd3b7b20
d0675fdd,27afc622,0889512e,7cf1c80c,7cf1c80c
3243a89c,d44488cd,46ef929c,e8a76ab9,e8a76ab9
81a3aa2c,35ffe678,0dca87b4,cef07fbb,cef07fbb
1d8d1184,478ceaa7,7809bab2,314f4547,7809bab2
ae4e6a0d,12fbd599,dc7c6472,c427c03a,dc7c6472
ea2cc13a,0c9f9638,058c2714,c0d87a5a,ea2cc13a
0c501c2e,7ce67796,d0829ef9,03530584,7ce67796
523a428f,65cb75ca,ea26d1a1,54f6d442,ea266be6
f7b6696a,1e9e1f38,1ccfed06,5c15f35c,f7b6696a
3ace8fba,4aa5bc25,eee15e1d,7d6abbe1,7d6abbe1
b1eeb6d6,8b8c1e3b,add5e8c7,454092d6,454092d6
8d526673,68e13e7f,423683c3,e9627e04,e8e3bd89
ba1fbbf8,4ae47a8f,8f4af1ba,116d4ad9,4ae47a8f
7b5e060c,26e8b900,e74f2872,f701eaa2,7b5d8421
442f01f7,c731c234,e9e9acb0,cc1553e9,e9e9acb0
82b8a30e,5a64d1c8,910b6a6b,6540867f,65408683
180278b3,a4be3082,6ead2c63,71410efb,7146785e
7c735226,981ffd02,f180c278,93e45dfc,7c735222
8ae56a47,9144d153,e71a6c31,fc9b74a9,fc9b74a9
af2a4800,cec61c90,a21cb4a9,49e08780,cec5e46e
b4bca68f,b2299c02,99de8fba,9af39c25,b4c1f36f
fa1fd25d,7f26dab9,a1a1194c,6971887e,7f26b2c4
a912b4ee,0a7e6a07,a296f713,e0f67e3d,e0f67e3d
ea6dbd81,381226ba,c4d2ec77,2ab0b46f,ea6dbd81
f9cb2ec7,5f9fe95a,ede1c008,155b0188,f9cb2ec8
2096d58b,2813fae0,cfcb6515,4311169f,cfcb6515
ade57372,79a42514,ba40a85e,a909fe8e,79a42514
6e138ef3,2fae752e,4241a244,5ee53000,6e138ef3
17d4fa60,98a1cb94,a296ed03,f9fae019,f9fae019
47803399,5c0cf5be,5e9443d5,e7673e12,e7673dc6
657834ee,092c3f07,20a346b9,420c8e74,657834ee
f0b58a68,b9837b7c,4e55228a,414e6a4f,f0b58a68
b9a9855b,bb32e091,54ce8110,2fc15812,54ce8110
968e9e22,3afc4b9e,11fa9489,c42d63e0,c42d63c0
4ccfc127,3948f765,367d1fcb,24c77734,4ccfc127
7a01b4da,4a65c133,b9452671,e14a107d,7a01b4da
b8393b1d,d4322e2b,dfbaa0b7,36d71836,dfbaa0b8
97767b86,0d54b6f1,4d0583dc,7532ffdb,7532ffdb
a3540ce4,b1771dfd,c5612c86,838e0f5f,c5612c86
4fe32481,9a35e288,88b22b4d,94f63c5b,4fe32481
661da6e3,2bb8456e,9b9bae64,59fb8038,661da6e3
7ddf7938,5e4989ca,9b1c2859,26b92649,7ddf7938
b8fee645,6b6c2ac9,765160dc,14c4751d,765160e0
4a3d1ab7,ba3d2d42,c29a4798,d9539517,d9539517
ab5c97fd,4cf47192,cea1bdf1,eb79a2ca,eb79a2ca
7a80a30f,2d2e8189,3f719eca,de5f8f77,7a80a30f
5cbc0da9,4d573ff2,9fe62d0d,30dd0217,5cbc0da9
8218ddd3,c7c1f8a8,c9975159,608d09bb,608d09bb
dee91d68,0a1a9552,5df1b4f8,6c9a6991,6c9a6991
21ef1902,3a2ac7b0,4e677e3f,c0e5df03,4e677e3f
5909b47d,f7f31855,019a4b25,7b8916f3,7b8823db
fdd9d81e,8f0bac2e,009770f6,407aa397,fdd9d81e
a4005310,dc5297b6,298b1f19,c032ef67,dc5297b6
c617b379,c0a6625f,2e42595b,7df1eb29,7df1eb29
316be2bf,c2d27aba,f30030cf,a42fe36e,f30030cf
eaa2a728,a3f72866,971a1fb6,ef570609,ef57575d
19030a45,6e993d11,1dff6b2b,87013f3d,6e993d11
85a15203,a670f067,c982e847,070d1c57,c982e847
0690f3af,c1c4d988,7836323b,b033b09f,7836323b
d1d0103e,4b4c7f9e,16f4c0e1,b1b53120,d1d009da
6f3a1342,2cc0f7e4,d64e0f0b,462a31d5,6f3a1342
adfcb0f6,75bbb417,f04126bf,075beb32,75bb9bf2
9401d064,34d94ac4,7918c951,4df48c83,7918c951
9568255a,f1c0e390,6ec78657,0a077c9b,f1bdc577
b51b34a2,1abe6a4b,46e6e45f,a7f7de57,46e6e45f
62d3442b,b8848863,c6bdf9b3,32788e80,62d3442b
1cd5df9d,28ac3362,5295f384,5dfab963,5dfab965
3b6174d1,5720a278,f1917d3c,660690c6,f1917d3b
47b86c67,b65ee57f,fecee775,619207fb,fecee775
f147bd34,ee70ff4e,6c1a0d30,efb3752a,f161c953
86941940,09536172,05d7db30,3240b886,3240b886
55f4d877,4569cc07,08aefe5f,f20dd463,f20dd463
5a06b70b,a0b418a5,0a4ff9d4,14d19327,5a06b70b
317a19c1,8dc2bdb2,a9521449,504e8221,504e8221
07c0b765,af984f4b,b917cd15,25aa07cf,b917cd28
ed994000,b9127280,c066f665,810502c9,ed994000
12069a8c,a7a7b4b9,80b2f590,e34af47b,e34af47b
56181f53,88039bad,dd34d7da,64aa08f5,64aa078b
66b7c1a4,fbf04727,de208e69,56187535,fbf04727
e531a89f,5d9e0c0e,e80bf396,4eb7c1f1,e80eba34
8980f232,42453f56,2334a0a8,bf9de3e9,42405037
ed3b026e,19b82fea,3817e535,764627bf,76462790
a5b4a430,99a0c178,f978defa,e2ecd1c7,f978defa
516d99a4,bab3ab97,565ec900,21443492,565f0466
266fd87b,98cc790b,97b0c339,05364cff,266fd87b
fa7cffa6,d4f12fd9,b3641bc6,4a9ee271,fa7cffa6
d81763f5,96e51072,812686d2,9be13f5f,d81763f5
fab0cae1,d4433334,c5e5f852,4e5e6722,fab0cae1
5d67536c,e5f0c6ca,6d5dd5c7,d912ffac,6d5dd3e5
4b4cb153,a53e1cf1,cb7d7c88,66c7a471,66c7a471
159f1779,90b0d717,e5b49379,370a041f,e5b49379
aac8f7d7,aaaa73f8,9722d91f,4f433b6d,4f433b6d
dcc8c65b,c1a5a117,8e464f95,cbaf864a,dcc8c65b
d29c0bc6,29e10251,4f927415,7668f5bd,7668f5bd
8822eb16,9c6aab40,72bcae16,7b2492ca,7b249328
0271296f,36e870fd,223e3f5c,f45a1422,f45a1422
d2a7e88a,965fc5db,51196c90,b0e07a49,d294baf8
6f2c08fd,46b7cfac,7e5acb33,63b8d265,7e5acb33
50059a81,557b11f4,c2851ad7,f1584522,f1584522
2c5ffd28,a1f908d2,0f648e43,e8afb79f,e8afb79f
0e00ef30,121d22ee,dd7a632b,dc673d2d,dd9a193b
9d9b1817,00aacbe7,d40587b0,1d4460bf,d40587b0
650d27be,869b1271,91369815,007a5065,650d27be
23e81d85,5be40cfe,b3013b67,92e700d1,5be40cfe
6d38da90,0ccc0f25,e8c4fe7b,956b8947,6d387811
2ea1ef95,b361e90a,bdec2858,e286e608,e286e608
37b369c4,2e10fe17,6be7ba2b,28a59f9f,6be7ba2b
50a0d360,7dd54ac6,e28291d3,07b98030,7dd54ac6
31b0ff30,eb9652ce,ae5a0deb,4e58a330,eb9652ce
4866de76,201b4e4a,c5edaa56,95422482,485f7123
f4e7c04b,d2e17d0b,7ad89d31,a93a404b,7ad88eb5
74e7460b,39906a47,1a173b53,414da1e5,74e7460b
6d57e3e6,f54b75a1,98dcab0a,ba1e90dc,f54b74c9
b72f1afd,3dc85b88,c4aa293f,abd4d2ad,c4aa261e
f9727048,7b4586a8,e34da7a5,244275aa,7b365fa3
8da0dbc1,af994a36,09963522,6f3c11c8,6f3c11c8
55091beb,16a0931c,c4be953a,b715e690,55091beb
156a695d,fd6f4acf,c52ac79a,3dc83495,fd6f4acf
825421bc,0f9166ff,1aec1bf2,782b7f45,782b7f45
da1a58fb,9b33328a,dc46b66f,051840c3,dc505bff
4c1e2082,7b987c43,5a0e3c7b,133c5ec3,7b987c43
80a9f6be,08a4cad3,95d15786,930dd4a9,95d5c62b
b74bc540,77e802ca,b9c0204f,4f2c53cf,77e802ca
178f18a8,96412c99,15b5a880,ce46e3d1,ce46e3d1
e8b4ba56,d24586a2,dc0ae52f,67e45b25,e877471a
e2fffad3,9452d1e6,dc78cdc5,5e77ed1e,e2ff86a3
d01b8544,ed6e634e,e955ac08,00cd0550,ed6f38fa
6993cb5a,b4417a4c,574eebb8,2ff3986f,6993cb5a
2179849f,9d65b056,3055aeb6,d05e686b,d05e686b
139fae7b,a2526fe7,7d81d2f8,cdeb6f5d,7d81d2f8
80c6cec3,f490939e,475c9539,2ef64253,f490939e
575f5a17,a1a38163,c36efea1,38bbab1c,575f5a17
4dd79b4a,a03ba6fc,aa2feeb1,310e3d2c,4dd79b4a
07eaea56,ae116a02,5afb8856,542aaac6,5afb8dab
55568e13,5803c7cf,21bbd380,3b324427,58072207
598fc96f,c9996d3d,a6b8b0a7,3fc10806,598fc96f
2fd04b96,bfedce81,f689955c,49465176,f689955c
aac64054,e5a159d4,4bc8ee67,785e067b,785e067b
888e44b7,d76495fe,45fae355,0a0563d3,d76495fe
349bfdd4,95e93f2f,584ac691,e421d75c,e421d75b
ac93c3f2,22ae58f5,ba6b9904,02b58f36,ba6b9904
c965e9a8,e04e487b,df45aa2b,cfaacbbf,e07fb306
7e2091e8,df53aacb,85e2df5e,b3750d60,7e2091e8
3008bf7a,80a03084,4077d1e5,8733e706,4077d1e5
f4b48148,80c0ba4a,41dae9be,a30ef3ed,f4b48148
6f1db54a,7b479ca0,04f03b99,86d81dae,7b479ca1
f24d0615,5098b959,ddeafe6b,438dd157,f24d0615
343e7f35,af396e8b,9ec1de96,650f38ab,650f38ab
492a6c1a,a2247e42,47cbe63e,439e3e72,4943fcaa
f844de8e,d83434b3,b62b101a,1af400ba,f844de8e
ffa0863b,735729f7,b98d1a64,d6541950,7fc00000
f110e562,bc37dc28,6e1db990,315be6e3,f10e6e7c
d2c089ee,aa80b37d,cd20cd5b,5320ba01,5280d5fa
5a825b35,324132c3,b4fd6066,c88c4326,5a825b35
7a295220,a9c58884,0dcea295,370f3a90,7a295220
263780e5,86cf76a4,6a59c149,69c2008b,6a9d60c7
2f14c64a,5e3e3d46,63ddd0bc,ae43c41d,63dde884
94c7e4d5,4635fe5c,2b4d82a0,d365b1a5,d365b1a5
b297b386,66acbd61,ea549c5b,526a43a3,ea5342e0
abe21fe4,c478a2db,753f855e,c5376dd4,753f855e
84c2f60f,99f11023,d7049ac3,c8b84336,d7049ac3
6b3f3e30,d378cc4c,72ccaed4,1bca0289,72ccb052
f4b414cc,970bcfe5,8f5e813a,76b732b8,76abf16b
dc7bf2dd,85941278,916ca45c,d9c4ea14,dc810d17
938f66c0,d3b3c80d,f05d0cdd,e46d2184,f05d0cde
03531ac7,60afed32,1ae3be68,0fdce314,60afed32
bd3d1fd2,5220d16d,79836b8f,81eb6e98,79836b8f
f36a1e45,d5b1fb39,ea1d768f,3f010fa2,f36a1e6c
e8b2a53d,05032f37,977604a9,608ce2e0,e8b2a4b0
69634325,72c3ece3,58b533fa,d10de71d,72c3ecff
46139b93,3fc33864,e8562714,8a59ce5a,e8562714
8679ab46,17574990,e79f8303,3c5a1cc5,e79f8303
364539bc,b7ce5ccf,93c313b6,8674b811,b7b5b598
5f167521,8d87318b,a1313d28,393d1552,5f167521
17507bf8,f201250f,98078485,4dde0acc,f201250f
562c85d9,f23e8a92,bf241307,c0fc7ae1,f23e8a92
d1971a54,9a782160,2b2c8922,a41cd8b0,d1971a54
1d76cd01,2ce940db,27cfc49a,c3c43d93,c3c43d93
30aeb128,cfd2a64a,cb21d186,81b933a5,cfd2f733
4f860882,21ad6413,e0035a1b,7888ba6f,7888ba6f
ccacd0db,636edfba,54e2ac85,4448e89c,636edfba
f373de4d,24c90ab1,745c14e4,bab715cd,741f1d51
05f2a8a6,c2a9a477,7a350aff,44883f2a,7a350aff
5a43a5d4,f39ad79f,4ddbe5f0,1b712e3b,f39ad79f
ab8522a7,978a6122,3ed97d60,5a63979a,5a63979a
f4abf635,d44b8c99,13131dc0,c5bc4bfb,f4abf635
0d02adac,19e843f7,e4d58eb0,08f389ad,e4d58eb0
9ec9a5fe,57488935,862cf567,7a2b154d,7a2b154d
d8fdb027,fd2aa287,642cb602,ecd52fee,fd2aa287
f1d8be31,e7c8a30d,9058510b,799fc369,799fc290
afaf06af,db201362,dd76cbc4,64a05753,64a05551
6eeca33d,8708153b,fb062bd1,098cf3c6,fb062bd1
c199dba1,ffb42056,8e659d96,ddf6f32d,7fc00000
5c82758b,c15773a0,83f33547,a74b62ed,5c82758b
7250ef68,9e0e94b6,a43f641f,d603fd17,7250ef68
62a85f2d,0e3964d3,2b5242da,1c7110df,62a85f2d
946a253e,04847ef4,3a5e4b09,596715df,596715df
a0c34c34,8b8f47ac,09fa3223,582f2e87,582f2e87
ceb0311a,06f257f8,7a3b4d57,d3ac8e0d,7a3b4d57
7a4bf451,633a57f9,bbbafd16,c9080d6c,7a4bf451
f1d8c676,60302a7a,b2e994ae,3f72ac07,f1d8c676
9b19a89f,9f4a5c0e,fd0e0b36,e5501aa0,fd0e0b36
5ee21295,0769d3f0,09c3fc57,667b8e6f,667b9033
4aff02b3,59103076,ca8ccd96,ba82718d,59103076
c906b62e,6278f0c2,97de71a3,b659c580,6278f0c2
afe2160b,073730e7,c2658746,27f85dc8,c2658746
d0ffdf73,995d9c0d,4e638475,c8eafe3d,d0f8c43a
a7010481,fb0e06c8,d62aa8c5,e79c6cd4,fb0e06c8
aec8e10d,0092938f,8296b568,ee97c202,ee97c202
bef62d06,741840dc,4a41c75d,4d693393,741840dc
f3a56534,1441e2fe,85381ebb,ff6ea046,ff6ea047
ae3cac86,cf65345f,64d309f7,15ae3224,64d309f7
e4cd6740,cba92d8e,6f6edc55,02d7b4ad,6f6edc4f
c2a29084,1cd974a5,3e314f0c,12db6e92,c2a237dc
5a693ccf,f1e73d76,1b7d6e8c,d963b751,f1e73d76
1228847f,b1cc2ab7,ceb7ff22,6789185c,6789185c
f2d39d6c,72d0e156,d00fd514,c1840fbe,efaf0580
50b12821,ff3c6231,faf6b6b5,97485698,ff3cdd8c
c0ca6035,84bf59b5,ffdaea46,87f30e12,7fc00000
1ee12c8e,39a80d57,f568e88d,ff91ba1c,7fc00000
e9939e68,0fc22354,d31bf212,b4ef0176,e9939e68
c58042f4,f0a77f71,b8e9cdcf,817a8d94,f0a77f71
0e779d8f,ccd5f174,b5328796,1a39c719,ccd5f174
6d3152d7,2e8165b2,47c14bf9,2a3f172e,6d3152d7
ba4b6280,713d5445,23589fad,cd6865d2,713d5445
eb638199,0fd200da,23e0d25b,e7a6e53f,eb64cf63
951d0735,a566507b,e981e21b,0057071f,e981e21b
76d78ed1,211bb58c,aacb61e7,64b26ee4,76d78ed1
234e3339,78dd411f,5be55c5d,00c421a5,78dd411f
5cb560a6,968ee3e7,89a7e7e0,fdef502f,fdef502f
9d5b654f,9c9b6045,3af8e7c5,70d8474a,70d8474a
98496544,d694268e,8a676d43,9bb29359,d694268e
ca34003f,df5987ff,86192b30,3af5d566,df5987ff
05c1a74c,eb4e7702,933d6b6c,b3584aba,eb4e7702
